amazon_order_id,customer_id,product_id,purchase_date,quantity,item_price,shipping_price,gift_wrap_price,item_tax,ship_service_level,ship_city,ship_state
AMZ-100-9876956-5966748,CUST_07983,PROD_967,2026-01-30T18:00:14Z,3,169.55,3.99,0.0,61.04,Expedited,Mumbai,MH
AMZ-249-5245002-6748439,CUST_08534,PROD_627,2025-02-21T07:42:30Z,1,19.78,0.0,2.99,2.37,Standard,Seattle,WA
AMZ-609-4826914-6839625,CUST_02187,PROD_518,2025-10-08T03:50:30Z,2,107.25,3.99,2.99,25.74,Standard,Houston,TX
AMZ-404-4034260-6693419,CUST_09399,PROD_231,2025-08-19T04:15:44Z,1,185.47,5.99,0.0,22.26,Expedited,Houston,TX
AMZ-548-3937469-2236698,CUST_08049,PROD_895,2026-03-19T21:52:44Z,1,285.46,0.0,2.99,34.26,Expedited,Bangalore,KA
AMZ-260-1185090-8472855,CUST_06071,PROD_571,2026-03-24T14:39:53Z,3,209.5,0.0,0.0,75.42,SecondDay,Bangalore,KA
AMZ-138-8512930-6935591,CUST_05014,PROD_914,2025-12-08T12:06:17Z,2,61.6,0.0,0.0,14.78,SecondDay,Mumbai,MH
AMZ-284-4134577-2662855,CUST_06341,PROD_357,2025-08-04T14:02:25Z,2,65.79,5.99,0.0,15.79,Standard,Houston,TX
AMZ-891-5365395-7956300,CUST_09939,PROD_046,2025-08-31T21:44:03Z,2,174.01,3.99,2.99,41.76,Standard,Delhi,DL
AMZ-660-6392369-8129308,CUST_09222,PROD_068,2025-04-10T07:18:35Z,1,77.71,5.99,0.0,9.33,Standard,Bangalore,KA
AMZ-316-2828586-2988360,CUST_07484,PROD_021,2025-05-06T10:03:58Z,2,72.48,0.0,2.99,17.4,Standard,Houston,TX
AMZ-279-4755498-5771820,CUST_06038,PROD_493,2026-01-27T19:31:14Z,2,92.7,0.0,0.0,22.25,Standard,Delhi,DL
AMZ-287-2734317-7597568,CUST_00342,PROD_993,2025-06-10T12:26:13Z,1,315.21,3.99,2.99,37.83,SecondDay,Delhi,DL
AMZ-358-8320195-4956427,CUST_03108,PROD_459,2026-03-04T02:24:27Z,2,160.83,5.99,0.0,38.6,SecondDay,Delhi,DL
AMZ-388-3041813-3961797,CUST_02949,PROD_986,2025-10-12T21:22:09Z,1,71.76,5.99,0.0,8.61,SecondDay,Bangalore,KA
AMZ-757-2185078-2860604,CUST_08497,PROD_868,2026-06-12T14:37:23Z,3,203.35,0.0,0.0,73.21,Expedited,Houston,TX
AMZ-363-8331725-2020181,CUST_07395,PROD_640,2025-04-25T15:54:52Z,1,173.6,3.99,0.0,20.83,Standard,Bangalore,KA
AMZ-532-4642386-9912720,CUST_07989,PROD_875,2025-09-16T01:43:35Z,2,200.16,5.99,0.0,48.04,SecondDay,New York,NY
AMZ-632-3632825-6478404,CUST_09181,PROD_417,2026-05-12T13:37:36Z,1,168.48,5.99,2.99,20.22,Expedited,Houston,TX
AMZ-660-5712956-5729775,CUST_06041,PROD_362,2025-05-27T18:46:51Z,1,181.73,0.0,0.0,21.81,SecondDay,Seattle,WA
AMZ-508-7242508-3192086,CUST_08284,PROD_038,2026-04-06T08:24:20Z,1,179.32,0.0,0.0,21.52,Expedited,Houston,TX
AMZ-560-5427319-8719716,CUST_04442,PROD_475,2026-02-12T00:09:42Z,2,123.94,0.0,2.99,29.75,Standard,New York,NY
AMZ-614-6585534-2721551,CUST_05533,PROD_661,2026-02-11T08:13:03Z,1,224.34,0.0,0.0,26.92,Standard,New York,NY
AMZ-479-7266246-5545752,CUST_08784,PROD_406,2025-11-09T05:43:58Z,1,227.84,5.99,2.99,27.34,Standard,Seattle,WA
AMZ-447-6381637-1396210,CUST_05341,PROD_505,2026-05-14T04:37:33Z,1,187.68,5.99,0.0,22.52,Standard,Mumbai,MH
AMZ-635-8161985-7559355,CUST_02921,PROD_528,2026-06-04T18:03:28Z,1,191.96,0.0,0.0,23.04,SecondDay,Bangalore,KA
AMZ-929-4348840-5005957,CUST_08735,PROD_437,2026-03-18T23:35:34Z,1,239.14,0.0,2.99,28.7,Expedited,New York,NY
AMZ-895-3172058-5997101,CUST_06865,PROD_691,2025-02-18T04:51:06Z,3,26.33,0.0,0.0,9.48,Expedited,Bangalore,KA
AMZ-943-5583221-4408157,CUST_05210,PROD_613,2026-02-08T23:31:43Z,2,225.07,3.99,2.99,54.02,Expedited,Houston,TX
AMZ-778-4841495-3611414,CUST_02793,PROD_573,2026-04-14T17:16:22Z,3,8.55,3.99,0.0,3.08,Expedited,Mumbai,MH
AMZ-949-5512684-1626285,CUST_07094,PROD_280,2026-01-07T13:44:24Z,2,33.15,3.99,0.0,7.96,Standard,New York,NY
AMZ-380-2412611-9273060,CUST_05414,PROD_519,2025-03-16T00:27:24Z,2,15.43,5.99,0.0,3.7,Standard,Houston,TX
AMZ-437-5815069-1728780,CUST_04855,PROD_919,2025-08-15T14:48:32Z,3,95.77,5.99,0.0,34.48,SecondDay,Houston,TX
AMZ-651-8287075-7234838,CUST_00715,PROD_234,2025-12-29T19:59:39Z,3,90.09,5.99,0.0,32.43,Standard,New York,NY
AMZ-393-7618553-4532627,CUST_02834,PROD_954,2026-01-26T08:09:58Z,1,212.35,0.0,2.99,25.48,Standard,Mumbai,MH
AMZ-508-6587267-1003833,CUST_00960,PROD_167,2025-03-27T08:23:59Z,1,84.95,0.0,2.99,10.19,Expedited,Houston,TX
AMZ-768-2344551-1095181,CUST_04604,PROD_444,2025-04-21T00:14:15Z,3,18.38,0.0,0.0,6.62,Standard,Mumbai,MH
AMZ-240-1751286-4898215,CUST_04640,PROD_983,2026-04-21T11:39:14Z,2,148.23,0.0,0.0,35.58,SecondDay,Houston,TX
AMZ-518-5201839-8662317,CUST_07019,PROD_513,2025-05-13T09:11:44Z,1,84.88,3.99,0.0,10.19,Standard,Mumbai,MH
AMZ-217-3854415-5250756,CUST_06464,PROD_733,2025-12-16T23:40:44Z,2,105.19,3.99,0.0,25.25,Expedited,New York,NY
AMZ-840-3238856-6923590,CUST_08222,PROD_213,2025-02-02T00:43:59Z,2,88.72,3.99,0.0,21.29,SecondDay,Bangalore,KA
AMZ-816-7793910-1559166,CUST_03308,PROD_155,2026-01-27T07:18:53Z,2,103.59,5.99,0.0,24.86,Expedited,Mumbai,MH
AMZ-895-2655677-9770198,CUST_02619,PROD_846,2025-08-23T22:38:25Z,1,312.23,5.99,0.0,37.47,SecondDay,Seattle,WA
AMZ-883-5277150-8373885,CUST_00277,PROD_273,2025-04-19T02:14:53Z,3,28.46,3.99,2.99,10.25,Expedited,Delhi,DL
AMZ-833-6827828-6751881,CUST_08630,PROD_217,2026-01-28T09:14:38Z,3,91.24,3.99,0.0,32.85,Expedited,New York,NY
AMZ-338-9614796-2435329,CUST_02226,PROD_902,2025-02-06T17:25:32Z,3,185.76,0.0,0.0,66.87,Expedited,Delhi,DL
AMZ-960-6668440-6298161,CUST_01632,PROD_158,2025-12-29T13:30:24Z,3,119.43,0.0,0.0,42.99,SecondDay,Seattle,WA
AMZ-567-3892440-4482574,CUST_04380,PROD_206,2026-03-13T13:56:42Z,2,72.45,5.99,0.0,17.39,Standard,Seattle,WA
AMZ-536-1866460-3407221,CUST_08653,PROD_485,2025-07-14T08:15:04Z,1,107.19,5.99,0.0,12.86,Standard,Delhi,DL
AMZ-692-7708219-4713794,CUST_08594,PROD_134,2025-06-05T05:19:25Z,2,140.17,5.99,0.0,33.64,Standard,Bangalore,KA
AMZ-115-1160956-3063854,CUST_05350,PROD_484,2026-06-04T14:26:02Z,2,186.1,0.0,0.0,44.66,Standard,Bangalore,KA
AMZ-381-9008660-8063281,CUST_07743,PROD_976,2025-07-02T06:51:13Z,1,93.66,3.99,2.99,11.24,Standard,Bangalore,KA
AMZ-706-7777379-6771975,CUST_07336,PROD_950,2025-02-21T10:30:12Z,2,115.42,0.0,0.0,27.7,Expedited,Delhi,DL
AMZ-654-5327167-6572395,CUST_07411,PROD_610,2025-08-29T08:38:40Z,2,159.27,5.99,0.0,38.22,SecondDay,Bangalore,KA
AMZ-340-9513717-5179745,CUST_05083,PROD_344,2026-03-23T08:27:48Z,1,145.97,3.99,0.0,17.52,Expedited,Delhi,DL
AMZ-558-3460775-3203180,CUST_01782,PROD_634,2026-02-27T14:46:28Z,1,77.46,3.99,2.99,9.3,Standard,Delhi,DL
AMZ-247-9636982-6908847,CUST_08908,PROD_752,2026-06-01T06:42:59Z,2,187.06,0.0,2.99,44.89,Expedited,Bangalore,KA
AMZ-193-5759135-7150056,CUST_03828,PROD_340,2025-08-31T01:10:54Z,1,303.66,0.0,0.0,36.44,Expedited,Delhi,DL
AMZ-400-4761775-5596290,CUST_08686,PROD_719,2025-02-03T12:51:48Z,3,200.44,0.0,0.0,72.16,SecondDay,Mumbai,MH
AMZ-864-4174747-5746585,CUST_04239,PROD_958,2025-02-10T05:09:29Z,3,77.39,5.99,0.0,27.86,Expedited,New York,NY
